date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:54:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:54:51%20GMT	https://daquyphongthuylnj.com/?p=3543	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexef2f.html	(from https://daquyphongthuylnj.com/da-fluorite-tho-trung-bay-phong-thuy-trang-tri-ho-rai-nen-nha/)
23:54:52	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sat,%2023%20Jul%202022%2016:54:52%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fda-fluorite-tho-trung-bay-phong-thuy-trang-tri-ho-rai-nen-nha%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embeda9ba	(from https://daquyphongthuylnj.com/da-fluorite-tho-trung-bay-phong-thuy-trang-tri-ho-rai-nen-nha/)
23:54:52	29739/29739	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2011:32:05%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2022/04/Da-Flourite-Tho-5-300x300.jpg	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2022/04/Da-Flourite-Tho-5-300x300.jpg	(from https://daquyphongthuylnj.com/da-fluorite-tho-trung-bay-phong-thuy-trang-tri-ho-rai-nen-nha/)
23:54:53	10241/10241	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:54:53%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/3499	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/3499.json	(from https://daquyphongthuylnj.com/ho-phach-tho-thien-nhien-khong-su-ly/)
23:54:54	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sat,%2023%20Jul%202022%2016:54:54%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fho-phach-tho-thien-nhien-khong-su-ly%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed665d	(from https://daquyphongthuylnj.com/ho-phach-tho-thien-nhien-khong-su-ly/)
23:54:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:54:55%20GMT	https://daquyphongthuylnj.com/?p=3499	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexbfc0.html	(from https://daquyphongthuylnj.com/ho-phach-tho-thien-nhien-khong-su-ly/)
23:54:55	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sat,%2023%20Jul%202022%2016:54:55%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fho-phach-tho-thien-nhien-khong-su-ly%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embedca3a	(from https://daquyphongthuylnj.com/ho-phach-tho-thien-nhien-khong-su-ly/)
23:54:56	30617/30617	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Feb%202022%2007:48:30%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2022/02/Ho-phach-tho-thien-nhien-4-300x300.jpg	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2022/02/Ho-phach-tho-thien-nhien-4-300x300.jpg	(from https://daquyphongthuylnj.com/ho-phach-tho-thien-nhien-khong-su-ly/)
23:54:57	3797/3797	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:54:57%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/3276	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/3276.json	(from https://daquyphongthuylnj.com/da-xa-cu-mai-tron-len-nhan-xc001/)
23:54:58	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sat,%2023%20Jul%202022%2016:54:59%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fda-xa-cu-mai-tron-len-nhan-xc001%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed2a5d	(from https://daquyphongthuylnj.com/da-xa-cu-mai-tron-len-nhan-xc001/)
23:55:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:55:00%20GMT	https://daquyphongthuylnj.com/?p=3276	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index938b.html	(from https://daquyphongthuylnj.com/da-xa-cu-mai-tron-len-nhan-xc001/)
23:55:00	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sat,%2023%20Jul%202022%2016:55:00%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fda-xa-cu-mai-tron-len-nhan-xc001%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed9a8f	(from https://daquyphongthuylnj.com/da-xa-cu-mai-tron-len-nhan-xc001/)
23:55:00	20689/20689	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202021%2008:25:39%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2021/12/Xa-cu-mai-tron-xc001-300x300.jpg	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2021/12/Xa-cu-mai-tron-xc001-300x300.jpg	(from https://daquyphongthuylnj.com/da-xa-cu-mai-tron-len-nhan-xc001/)
23:55:01	5357/5357	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:55:01%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/1807	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/1807.json	(from https://daquyphongthuylnj.com/tinh-the-tourmaline/)
23:55:02	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sat,%2023%20Jul%202022%2016:55:02%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Ftinh-the-tourmaline%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embedf7ac	(from https://daquyphongthuylnj.com/tinh-the-tourmaline/)
23:55:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:55:03%20GMT	https://daquyphongthuylnj.com/?p=1807	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index0cf1.html	(from https://daquyphongthuylnj.com/tinh-the-tourmaline/)
23:55:03	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sat,%2023%20Jul%202022%2016:55:03%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Ftinh-the-tourmaline%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embedeb39	(from https://daquyphongthuylnj.com/tinh-the-tourmaline/)
23:55:04	20115/20115	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Nov%202021%2014:48:06%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2021/11/Tourmaline-Tho-2-300x300.jpg	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2021/11/Tourmaline-Tho-2-300x300.jpg	(from https://daquyphongthuylnj.com/tinh-the-tourmaline/)
23:55:05	5470/5470	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:55:06%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/1805	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/1805.json	(from https://daquyphongthuylnj.com/da-topaz-luan-don-thien-nhien-tho/)
23:55:06	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sat,%2023%20Jul%202022%2016:55:06%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fda-topaz-luan-don-thien-nhien-tho%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embedbe8a	(from https://daquyphongthuylnj.com/da-topaz-luan-don-thien-nhien-tho/)
23:55:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:55:07%20GMT	https://daquyphongthuylnj.com/?p=1805	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexaf4f.html	(from https://daquyphongthuylnj.com/da-topaz-luan-don-thien-nhien-tho/)
23:55:07	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sat,%2023%20Jul%202022%2016:55:07%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fda-topaz-luan-don-thien-nhien-tho%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed9978	(from https://daquyphongthuylnj.com/da-topaz-luan-don-thien-nhien-tho/)
23:55:08	12100/12100	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Nov%202021%2014:48:06%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2021/11/topaz-london-tho-2-300x300.jpg	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2021/11/topaz-london-tho-2-300x300.jpg	(from https://daquyphongthuylnj.com/da-topaz-luan-don-thien-nhien-tho/)
23:55:09	5407/5407	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:55:09%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/1806	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/1806.json	(from https://daquyphongthuylnj.com/da-topaz-xanh-thien-nhien-tho/)
23:55:10	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sat,%2023%20Jul%202022%2016:55:10%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fda-topaz-xanh-thien-nhien-tho%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embedc092	(from https://daquyphongthuylnj.com/da-topaz-xanh-thien-nhien-tho/)
23:55:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:55:11%20GMT	https://daquyphongthuylnj.com/?p=1806	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index8afa.html	(from https://daquyphongthuylnj.com/da-topaz-xanh-thien-nhien-tho/)
23:55:11	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sat,%2023%20Jul%202022%2016:55:11%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fda-topaz-xanh-thien-nhien-tho%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embeded22	(from https://daquyphongthuylnj.com/da-topaz-xanh-thien-nhien-tho/)
23:55:12	10161/10161	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Nov%202021%2014:48:06%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2021/11/Topaz-Xanh-Tho-2-300x300.jpg	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2021/11/Topaz-Xanh-Tho-2-300x300.jpg	(from https://daquyphongthuylnj.com/da-topaz-xanh-thien-nhien-tho/)
23:55:14	6906/6906	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:55:14%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/1803	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/1803.json	(from https://daquyphongthuylnj.com/da-saphire-thien-nhien-tho/)
23:55:14	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sat,%2023%20Jul%202022%2016:55:15%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fda-saphire-thien-nhien-tho%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed49a1	(from https://daquyphongthuylnj.com/da-saphire-thien-nhien-tho/)
23:55:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:55:16%20GMT	https://daquyphongthuylnj.com/?p=1803	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index477d.html	(from https://daquyphongthuylnj.com/da-saphire-thien-nhien-tho/)
23:55:16	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sat,%2023%20Jul%202022%2016:55:16%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fda-saphire-thien-nhien-tho%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed2184	(from https://daquyphongthuylnj.com/da-saphire-thien-nhien-tho/)
23:55:16	11089/11089	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Nov%202021%2014:48:06%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2021/11/Sapphire-tho-2-300x300.jpg	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2021/11/Sapphire-tho-2-300x300.jpg	(from https://daquyphongthuylnj.com/da-saphire-thien-nhien-tho/)
23:55:17	6083/6083	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:55:17%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/1804	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/1804.json	(from https://daquyphongthuylnj.com/da-spinel-thien-nhien-tho/)
23:55:18	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sat,%2023%20Jul%202022%2016:55:18%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fda-spinel-thien-nhien-tho%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed2821	(from https://daquyphongthuylnj.com/da-spinel-thien-nhien-tho/)
23:55:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:55:19%20GMT	https://daquyphongthuylnj.com/?p=1804	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index53f0.html	(from https://daquyphongthuylnj.com/da-spinel-thien-nhien-tho/)
23:55:19	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sat,%2023%20Jul%202022%2016:55:19%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fda-spinel-thien-nhien-tho%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embedff4b	(from https://daquyphongthuylnj.com/da-spinel-thien-nhien-tho/)
23:55:20	19508/19508	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Nov%202021%2014:48:06%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2021/11/spinel-tho-1-300x300.jpg	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2021/11/spinel-tho-1-300x300.jpg	(from https://daquyphongthuylnj.com/da-spinel-thien-nhien-tho/)
23:55:21	7086/7086	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:55:21%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/3536	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/3536.json	(from https://daquyphongthuylnj.com/nhan-nam-vang-trang14k-da-zircon-cam-dao-lnj0300/)
23:55:23	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sat,%2023%20Jul%202022%2016:55:23%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fnhan-nam-vang-trang14k-da-zircon-cam-dao-lnj0300%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed430c	(from https://daquyphongthuylnj.com/nhan-nam-vang-trang14k-da-zircon-cam-dao-lnj0300/)
23:55:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:55:24%20GMT	https://daquyphongthuylnj.com/?p=3536	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index551c.html	(from https://daquyphongthuylnj.com/nhan-nam-vang-trang14k-da-zircon-cam-dao-lnj0300/)
23:55:25	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sat,%2023%20Jul%202022%2016:55:25%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fnhan-nam-vang-trang14k-da-zircon-cam-dao-lnj0300%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed8cb4	(from https://daquyphongthuylnj.com/nhan-nam-vang-trang14k-da-zircon-cam-dao-lnj0300/)
23:55:25	17515/17515	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202022%2012:48:27%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2022/03/Nhan-Nam-vang-Trang-14k-Da-Zircon-Cam-Dao-2-300x300.jpg	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2022/03/Nhan-Nam-vang-Trang-14k-Da-Zircon-Cam-Dao-2-300x300.jpg	(from https://daquyphongthuylnj.com/nhan-nam-vang-trang14k-da-zircon-cam-dao-lnj0300/)
23:55:27	7692/7692	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:55:27%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/3531	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/3531.json	(from https://daquyphongthuylnj.com/nhan-nam-vang-14k-da-citrine-thien-nhien/)
23:55:27	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sat,%2023%20Jul%202022%2016:55:28%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fnhan-nam-vang-14k-da-citrine-thien-nhien%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed8532	(from https://daquyphongthuylnj.com/nhan-nam-vang-14k-da-citrine-thien-nhien/)
23:55:28	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sat,%2023%20Jul%202022%2016:55:29%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fnhan-nam-vang-14k-da-citrine-thien-nhien%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed59e5	(from https://daquyphongthuylnj.com/nhan-nam-vang-14k-da-citrine-thien-nhien/)
23:55:29	15717/15717	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202022%2012:47:25%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2022/03/nhan-nam-vang-14k-da-citrine-1-300x300.jpg	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2022/03/nhan-nam-vang-14k-da-citrine-1-300x300.jpg	(from https://daquyphongthuylnj.com/nhan-nam-vang-14k-da-citrine-thien-nhien/)
23:55:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:55:29%20GMT	https://daquyphongthuylnj.com/?p=3531	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/index8496.html	(from https://daquyphongthuylnj.com/nhan-nam-vang-14k-da-citrine-thien-nhien/)
23:55:31	7370/7370	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:55:31%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/3526	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/3526.json	(from https://daquyphongthuylnj.com/nhan-bac-925-da-periodot-lnj0301/)
23:55:32	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sat,%2023%20Jul%202022%2016:55:32%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fnhan-bac-925-da-periodot-lnj0301%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed0762	(from https://daquyphongthuylnj.com/nhan-bac-925-da-periodot-lnj0301/)
23:55:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:55:32%20GMT	https://daquyphongthuylnj.com/?p=3526	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexb127.html	(from https://daquyphongthuylnj.com/nhan-bac-925-da-periodot-lnj0301/)
23:55:33	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sat,%2023%20Jul%202022%2016:55:33%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fnhan-bac-925-da-periodot-lnj0301%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed7e3c	(from https://daquyphongthuylnj.com/nhan-bac-925-da-periodot-lnj0301/)
23:55:34	13451/13451	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202022%2012:45:18%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2022/03/nhan-bac-da-peridot-3-300x300.jpg	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2022/03/nhan-bac-da-peridot-3-300x300.jpg	(from https://daquyphongthuylnj.com/nhan-bac-925-da-periodot-lnj0301/)
23:55:35	3860/3860	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:55:35%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/3463	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/3463.json	(from https://daquyphongthuylnj.com/nhan-cap-nam-nu-dinh-da-thien-nhien-cao-cap-lnj00263/)
23:55:36	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sat,%2023%20Jul%202022%2016:55:36%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fnhan-cap-nam-nu-dinh-da-thien-nhien-cao-cap-lnj00263%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed81af	(from https://daquyphongthuylnj.com/nhan-cap-nam-nu-dinh-da-thien-nhien-cao-cap-lnj00263/)
23:55:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:55:37%20GMT	https://daquyphongthuylnj.com/?p=3463	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexe05a.html	(from https://daquyphongthuylnj.com/nhan-cap-nam-nu-dinh-da-thien-nhien-cao-cap-lnj00263/)
23:55:38	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sat,%2023%20Jul%202022%2016:55:38%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fnhan-cap-nam-nu-dinh-da-thien-nhien-cao-cap-lnj00263%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed.12305cd.delayed	(from https://daquyphongthuylnj.com/nhan-cap-nam-nu-dinh-da-thien-nhien-cao-cap-lnj00263/)
23:55:38	8367/8367	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Dec%202021%2006:44:30%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2021/12/Nhan-da-thien-nhien-cao-cap-7-300x300.jpg	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2021/12/Nhan-da-thien-nhien-cao-cap-7-300x300.jpg	(from https://daquyphongthuylnj.com/nhan-cap-nam-nu-dinh-da-thien-nhien-cao-cap-lnj00263/)
23:55:39	4768/4768	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:55:39%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/3459	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/3459.json	(from https://daquyphongthuylnj.com/nhan-nam-vang-trang-14k-da-topaz-trang-lnj00262/)
23:55:40	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Sat,%2023%20Jul%202022%2016:55:40%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fnhan-nam-vang-trang-14k-da-topaz-trang-lnj00262%2F	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embed77aa	(from https://daquyphongthuylnj.com/nhan-nam-vang-trang-14k-da-topaz-trang-lnj00262/)
23:55:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202022%2016:55:41%20GMT	https://daquyphongthuylnj.com/?p=3459	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/indexdd5c.html	(from https://daquyphongthuylnj.com/nhan-nam-vang-trang-14k-da-topaz-trang-lnj00262/)
23:55:41	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Sat,%2023%20Jul%202022%2016:55:41%20GMT	https://daquyphongthuylnj.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdaquyphongthuylnj.com%2Fnhan-nam-vang-trang-14k-da-topaz-trang-lnj00262%2F&format=xml	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/oembed/1.0/embedf964	(from https://daquyphongthuylnj.com/nhan-nam-vang-trang-14k-da-topaz-trang-lnj00262/)
23:55:42	7713/7713	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Dec%202021%2006:41:51%20GMT	https://daquyphongthuylnj.com/wp-content/uploads/2021/12/Nhan-da-thien-nhien-cao-cap-4-300x300.jpg	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-content/uploads/2021/12/Nhan-da-thien-nhien-cao-cap-4-300x300.jpg	(from https://daquyphongthuylnj.com/nhan-nam-vang-trang-14k-da-topaz-trang-lnj00262/)
23:55:43	6792/6792	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202022%2016:55:43%20GMT	https://daquyphongthuylnj.com/wp-json/wp/v2/product/3222	/Users/lixxkook/websites/landing-ptj/daquyphongthuylnj.com/wp-json/wp/v2/product/3222.json	(from https://daquyphongthuylnj.com/nhan-vang-ca-chep-hoa-rong-nam-phong-thuy-da-citrine-lnj00261/)
